,Action,Alpha,Epsilon,Error,Max V,Mean V,Reward,State,Time
1324,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08800005912780762
1325,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08800005912780762
1326,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08800005912780762
1327,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08800005912780762
1328,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08800005912780762
1329,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08800005912780762
1330,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08800005912780762
1331,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08800005912780762
1332,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08800005912780762
1333,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1334,2,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1335,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1336,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1337,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1338,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1339,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1340,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1341,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1342,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1343,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1344,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1345,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1346,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1347,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1348,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1349,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1350,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1351,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1352,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1353,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1354,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1355,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1356,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08899998664855957
1357,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1358,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1359,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1360,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1361,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1362,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1363,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1364,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1365,3,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1366,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1367,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1368,1,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1369,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1370,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1371,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1372,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1373,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1374,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1375,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1376,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1377,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1378,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.08999991416931152
1379,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1380,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1381,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1382,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1383,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1384,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1385,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1386,1,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1387,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1388,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1389,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1390,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1391,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1392,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1393,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1394,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1395,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1396,2,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1397,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1398,3,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09100008010864258
1399,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1400,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1401,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1402,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1403,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1404,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1405,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1406,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1407,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1408,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1409,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1410,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1411,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1412,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1413,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1414,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1415,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1416,1,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1417,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1418,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09200000762939453
1419,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1420,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1421,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1422,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1423,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1424,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1425,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1426,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1427,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1428,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1429,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1430,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1431,2,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1432,3,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1433,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1434,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1435,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1436,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09299993515014648
1437,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1438,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1439,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1440,1,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1441,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1442,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1443,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1444,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1445,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1446,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1447,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1448,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1449,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1450,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1451,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1452,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1453,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1454,1,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1455,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1456,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1457,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1458,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1459,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09399986267089844
1460,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1461,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1462,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1463,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1464,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1465,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1466,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1467,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1468,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1469,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1470,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1471,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1472,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1473,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1474,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1475,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1476,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1477,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1478,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1479,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1480,3,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1481,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1482,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1483,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09500002861022949
1484,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1485,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1486,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1487,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1488,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1489,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1490,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1491,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1492,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1493,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1494,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1495,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1496,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1497,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1498,3,0.001,0.1,0.0,0.0,0.0,0.0,12,0.09599995613098145
1499,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09599995613098145
1500,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1501,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1502,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1503,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1504,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1505,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1506,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1507,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1508,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1509,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1510,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1511,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1512,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1513,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1514,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1515,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1516,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1517,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1518,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1519,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1520,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1521,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1522,1,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1523,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0969998836517334
1524,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1525,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1526,1,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1527,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1528,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1529,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1530,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1531,2,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1532,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1533,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1534,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1535,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1536,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1537,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1538,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1539,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1540,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1541,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1542,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1543,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1544,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1545,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09800004959106445
1546,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1547,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1548,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1549,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1550,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1551,3,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1552,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1553,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1554,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1555,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1556,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1557,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1558,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1559,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1560,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1561,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1562,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1563,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1564,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1565,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1566,3,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1567,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1568,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1569,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.0989999771118164
1570,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1571,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1572,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1573,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1574,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1575,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1576,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1577,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1578,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1579,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1580,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1581,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1582,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1583,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1584,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1585,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1586,2,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1587,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1588,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1589,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1590,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.09999990463256836
1591,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.10100007057189941
1592,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.10100007057189941
1593,2,0.001,0.1,0.0,0.0,0.0,0.0,11,0.10100007057189941
1594,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.10100007057189941
1595,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.10100007057189941
1596,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.10100007057189941
1597,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.10100007057189941
1598,0,0.001,0.1,0.0,0.0,0.0,0.0,11,0.10100007057189941
1599,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10100007057189941
1600,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10100007057189941
1601,2,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10100007057189941
1602,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10100007057189941
1603,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10100007057189941
1604,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10100007057189941
1605,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10100007057189941
1606,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10100007057189941
1607,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10100007057189941
1608,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10100007057189941
1609,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10100007057189941
1610,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10100007057189941
1611,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10100007057189941
1612,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1613,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1614,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1615,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1616,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1617,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1618,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1619,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1620,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1621,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1622,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1623,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1624,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1625,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1626,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1627,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1628,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1629,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1630,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1631,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1632,3,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1633,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1634,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10199999809265137
1635,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1636,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1637,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1638,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1639,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1640,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1641,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1642,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1643,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1644,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1645,2,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1646,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1647,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1648,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1649,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1650,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1651,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1652,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1653,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1654,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1655,3,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1656,3,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1657,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10299992561340332
1658,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
1659,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
1660,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
1661,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
1662,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
1663,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
1664,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
1665,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
1666,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
1667,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
1668,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
1669,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
1670,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
1671,0,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
1672,1,0.001,0.1,0.0,0.0,0.0,0.0,12,0.10399985313415527
