,Action,Alpha,Epsilon,Error,Max V,Mean V,Reward,State,Time
35,0,0.07034476949995691,0.7034476949995692,0.0,0.0,0.0,0.0,15,0.0009999275207519531
36,3,0.06964132180495734,0.6964132180495735,0.0,0.0,0.0,0.0,15,0.0009999275207519531
37,3,0.06894490858690777,0.6894490858690777,0.0,0.0,0.0,0.0,15,0.0009999275207519531
38,3,0.06825545950103869,0.682554595010387,0.0,0.0,0.0,0.0,15,0.0009999275207519531
39,0,0.0675729049060283,0.6757290490602831,0.0,0.0,0.0,0.0,15,0.0019998550415039062
40,0,0.06689717585696801,0.6689717585696803,0.0,0.0,0.0,0.0,15,0.0019998550415039062
41,3,0.06622820409839833,0.6622820409839835,0.0,0.0,0.0,0.0,15,0.0019998550415039062
42,0,0.06556592205741435,0.6556592205741436,0.0,0.0,0.0,0.0,15,0.0019998550415039062
43,0,0.0649102628368402,0.6491026283684022,0.0,0.0,0.0,0.0,15,0.0019998550415039062
44,1,0.06426116020847181,0.6426116020847181,0.0,0.0,0.0,0.0,15,0.0019998550415039062
45,1,0.06361854860638709,0.6361854860638709,0.0,0.0,0.0,0.0,15,0.0019998550415039062
46,0,0.06298236312032322,0.6298236312032323,0.0,0.0,0.0,0.0,15,0.0019998550415039062
47,0,0.06235253948911999,0.6235253948912,0.0,0.0,0.0,0.0,15,0.0019998550415039062
48,2,0.06172901409422879,0.617290140942288,0.0,0.0,0.0,0.0,15,0.0019998550415039062
49,2,0.061111723953286505,0.6111172395328651,0.0,0.0,0.0,0.0,15,0.0019998550415039062
50,0,0.06050060671375364,0.6050060671375365,0.0,0.0,0.0,0.0,15,0.0019998550415039062
51,0,0.0598956006466161,0.5989560064661611,0.0,0.0,0.0,0.0,15,0.0019998550415039062
52,3,0.05929664464014994,0.5929664464014994,0.0,0.0,0.0,0.0,15,0.0019998550415039062
53,3,0.05870367819374844,0.5870367819374844,0.0,0.0,0.0,0.0,15,0.0019998550415039062
54,0,0.05811664141181096,0.5811664141181095,0.0,0.0,0.0,0.0,15,0.0019998550415039062
55,3,0.05753547499769285,0.5753547499769285,0.0,0.0,0.0,0.0,15,0.0019998550415039062
56,1,0.05696012024771592,0.5696012024771592,0.0,0.0,0.0,0.0,15,0.0019998550415039062
57,2,0.05639051904523876,0.5639051904523876,0.0,0.0,0.0,0.0,15,0.0019998550415039062
58,3,0.05582661385478637,0.5582661385478638,0.0,0.0,0.0,0.0,15,0.0019998550415039062
59,2,0.05526834771623851,0.5526834771623851,0.0,0.0,0.0,0.0,15,0.0019998550415039062
60,2,0.054715664239076124,0.5471566423907612,0.0,0.0,0.0,0.0,15,0.0019998550415039062
61,2,0.054168507596685365,0.5416850759668536,0.0,0.0,0.0,0.0,15,0.003000020980834961
62,3,0.053626822520718515,0.536268225207185,0.0,0.0,0.0,0.0,15,0.003000020980834961
63,0,0.05309055429551133,0.5309055429551132,0.0,0.0,0.0,0.0,15,0.003000020980834961
64,0,0.05255964875255621,0.525596487525562,0.0,0.0,0.0,0.0,15,0.003000020980834961
65,0,0.05203405226503065,0.5203405226503064,0.0,0.0,0.0,0.0,15,0.003000020980834961
66,2,0.05151371174238034,0.5151371174238033,0.0,0.0,0.0,0.0,15,0.003000020980834961
67,1,0.050998574624956536,0.5099857462495653,0.0,0.0,0.0,0.0,15,0.003000020980834961
68,0,0.05048858887870697,0.5048858887870696,0.0,0.0,0.0,0.0,15,0.003000020980834961
69,2,0.0499837029899199,0.4998370298991989,0.0,0.0,0.0,0.0,15,0.003000020980834961
70,0,0.049483865960020704,0.49483865960020695,0.0,0.0,0.0,0.0,15,0.003000020980834961
71,0,0.0489890273004205,0.4898902730042049,0.0,0.0,0.0,0.0,15,0.003000020980834961
72,0,0.048499137027416296,0.48499137027416284,0.0,0.0,0.0,0.0,15,0.003000020980834961
73,2,0.048014145657142134,0.4801414565714212,0.0,0.0,0.0,0.0,15,0.003000020980834961
74,1,0.04753400420057071,0.475340042005707,0.0,0.0,0.0,0.0,15,0.003000020980834961
75,3,0.047058664158565,0.47058664158564995,0.0,0.0,0.0,0.0,15,0.003000020980834961
76,1,0.046588077516979354,0.4658807751697934,0.0,0.0,0.0,0.0,15,0.003000020980834961
77,0,0.04612219674180956,0.4612219674180955,0.0,0.0,0.0,0.0,15,0.003000020980834961
78,2,0.04566097477439147,0.45660974774391455,0.0,0.0,0.0,0.0,15,0.003000020980834961
79,1,0.045204365026647556,0.4520436502664754,0.0,0.0,0.0,0.0,15,0.003000020980834961
80,0,0.04475232137638108,0.44752321376381066,0.0,0.0,0.0,0.0,15,0.003000020980834961
81,0,0.044304798162617266,0.44304798162617254,0.0,0.0,0.0,0.0,15,0.003999948501586914
82,1,0.043861750180991095,0.4386175018099108,0.0,0.0,0.0,0.0,15,0.003999948501586914
83,0,0.04342313267918119,0.4342313267918117,0.0,0.0,0.0,0.0,15,0.003999948501586914
84,0,0.04298890135238938,0.4298890135238936,0.0,0.0,0.0,0.0,15,0.003999948501586914
85,0,0.042559012338865485,0.42559012338865465,0.0,0.0,0.0,0.0,15,0.003999948501586914
86,2,0.04213342221547683,0.4213342221547681,0.0,0.0,0.0,0.0,15,0.003999948501586914
87,2,0.04171208799332206,0.41712087993322045,0.0,0.0,0.0,0.0,15,0.003999948501586914
88,0,0.041294967113388835,0.41294967113388825,0.0,0.0,0.0,0.0,15,0.003999948501586914
89,0,0.04088201744225495,0.40882017442254937,0.0,0.0,0.0,0.0,15,0.003999948501586914
90,0,0.0404731972678324,0.4047319726783239,0.0,0.0,0.0,0.0,15,0.003999948501586914
91,3,0.04006846529515407,0.40068465295154065,0.0,0.0,0.0,0.0,15,0.003999948501586914
92,1,0.039667780642202534,0.39667780642202527,0.0,0.0,0.0,0.0,15,0.003999948501586914
93,3,0.03927110283578051,0.392711028357805,0.0,0.0,0.0,0.0,15,0.003999948501586914
94,0,0.0388783918074227,0.38878391807422696,0.0,0.0,0.0,0.0,15,0.003999948501586914
95,1,0.03848960788934848,0.3848960788934847,0.0,0.0,0.0,0.0,15,0.003999948501586914
96,1,0.038104711810454994,0.38104711810454983,0.0,0.0,0.0,0.0,15,0.003999948501586914
97,0,0.037723664692350445,0.37723664692350434,0.0,0.0,0.0,0.0,15,0.003999948501586914
98,2,0.03734642804542694,0.37346428045426927,0.0,0.0,0.0,0.0,15,0.003999948501586914
99,2,0.03697296376497267,0.36972963764972655,0.0,0.0,0.0,0.0,0,0.003999948501586914
100,0,0.03660323412732295,0.36603234127322926,0.0,0.0,0.0,0.0,4,0.003999948501586914
101,0,0.03623720178604972,0.36237201786049694,0.0,0.0,0.0,0.0,0,0.004999876022338867
102,1,0.035874829768189224,0.358748297681892,0.0,0.0,0.0,0.0,4,0.004999876022338867
103,0,0.03551608147050733,0.35516081470507305,0.0,0.0,0.0,0.0,5,0.004999876022338867
104,2,0.03516092065580226,0.3516092065580223,0.0,0.0,0.0,0.0,5,0.004999876022338867
105,0,0.034809311449244235,0.34809311449244207,0.0,0.0,0.0,0.0,5,0.004999876022338867
106,0,0.03446121833475179,0.34461218334751764,0.0,0.0,0.0,0.0,5,0.004999876022338867
107,0,0.03411660615140427,0.34116606151404244,0.0,0.0,0.0,0.0,5,0.004999876022338867
108,0,0.03377544008989023,0.337754400898902,0.0,0.0,0.0,0.0,5,0.004999876022338867
109,0,0.03343768568899133,0.334376856889913,0.0,0.0,0.0,0.0,5,0.004999876022338867
110,0,0.03310330883210142,0.33103308832101386,0.0,0.0,0.0,0.0,5,0.004999876022338867
111,0,0.03277227574378041,0.3277227574378037,0.0,0.0,0.0,0.0,5,0.004999876022338867
112,0,0.032444552986342606,0.3244455298634257,0.0,0.0,0.0,0.0,5,0.004999876022338867
113,1,0.03212010745647918,0.3212010745647914,0.0,0.0,0.0,0.0,5,0.004999876022338867
114,0,0.03179890638191439,0.3179890638191435,0.0,0.0,0.0,0.0,5,0.004999876022338867
115,0,0.03148091731809525,0.31480917318095203,0.0,0.0,0.0,0.0,5,0.004999876022338867
116,0,0.031166108144914297,0.3116610814491425,0.0,0.0,0.0,0.0,5,0.004999876022338867
117,0,0.030854447063465153,0.30854447063465107,0.0,0.0,0.0,0.0,5,0.004999876022338867
118,0,0.030545902592830503,0.30545902592830454,0.0,0.0,0.0,0.0,5,0.004999876022338867
119,1,0.030240443566902198,0.3024044356690215,0.0,0.0,0.0,0.0,5,0.004999876022338867
120,1,0.029938039131233177,0.29938039131233124,0.0,0.0,0.0,0.0,5,0.004999876022338867
121,0,0.029638658739920845,0.2963865873992079,0.0,0.0,0.0,0.0,5,0.004999876022338867
122,0,0.029342272152521637,0.29342272152521587,0.0,0.0,0.0,0.0,5,0.004999876022338867
123,0,0.02904884943099642,0.2904884943099637,0.0,0.0,0.0,0.0,5,0.004999876022338867
124,0,0.028758360936686458,0.28758360936686406,0.0,0.0,0.0,0.0,5,0.004999876022338867
125,0,0.028470777327319594,0.2847077732731954,0.0,0.0,0.0,0.0,5,0.004999876022338867
126,0,0.028186069554046397,0.28186069554046345,0.0,0.0,0.0,0.0,5,0.004999876022338867
127,1,0.027904208858505933,0.2790420885850588,0.0,0.0,0.0,0.0,5,0.006000041961669922
128,0,0.027625166769920873,0.2762516676992082,0.0,0.0,0.0,0.0,5,0.006000041961669922
129,2,0.027348915102221663,0.27348915102221616,0.0,0.0,0.0,0.0,5,0.006000041961669922
130,0,0.027075425951199446,0.270754259511994,0.0,0.0,0.0,0.0,5,0.006000041961669922
131,0,0.026804671691687453,0.26804671691687404,0.0,0.0,0.0,0.0,5,0.006000041961669922
132,2,0.02653662497477058,0.2653662497477053,0.0,0.0,0.0,0.0,5,0.006000041961669922
133,0,0.026271258725022874,0.2627125872502282,0.0,0.0,0.0,0.0,5,0.006000041961669922
134,0,0.026008546137772644,0.2600854613777259,0.0,0.0,0.0,0.0,5,0.006000041961669922
135,1,0.025748460676394917,0.2574846067639487,0.0,0.0,0.0,0.0,5,0.006000041961669922
136,0,0.025490976069630966,0.2549097606963092,0.0,0.0,0.0,0.0,5,0.006000041961669922
137,3,0.025236066308934657,0.2523606630893461,0.0,0.0,0.0,0.0,5,0.006000041961669922
138,0,0.02498370564584531,0.24983705645845267,0.0,0.0,0.0,0.0,5,0.006000041961669922
139,0,0.024733868589386858,0.24733868589386815,0.0,0.0,0.0,0.0,5,0.006000041961669922
140,0,0.02448652990349299,0.24486529903492946,0.0,0.0,0.0,0.0,5,0.006000041961669922
141,0,0.02424166460445806,0.24241664604458016,0.0,0.0,0.0,0.0,5,0.006000041961669922
142,0,0.02399924795841348,0.23999247958413436,0.0,0.0,0.0,0.0,5,0.006000041961669922
143,3,0.023759255478829344,0.23759255478829303,0.0,0.0,0.0,0.0,5,0.006000041961669922
144,0,0.02352166292404105,0.2352166292404101,0.0,0.0,0.0,0.0,5,0.006000041961669922
145,0,0.02328644629480064,0.232864462948006,0.0,0.0,0.0,0.0,5,0.006000041961669922
146,3,0.023053581831852635,0.23053581831852593,0.0,0.0,0.0,0.0,5,0.006000041961669922
147,0,0.022823046013534107,0.22823046013534068,0.0,0.0,0.0,0.0,5,0.006000041961669922
148,0,0.022594815553398765,0.22594815553398728,0.0,0.0,0.0,0.0,5,0.006000041961669922
149,0,0.022368867397864776,0.22368867397864742,0.0,0.0,0.0,0.0,5,0.006000041961669922
150,0,0.02214517872388613,0.22145178723886094,0.0,0.0,0.0,0.0,5,0.006000041961669922
151,0,0.021923726936647268,0.21923726936647234,0.0,0.0,0.0,0.0,5,0.006000041961669922
152,0,0.021704489667280794,0.2170448966728076,0.0,0.0,0.0,0.0,5,0.006999969482421875
153,0,0.021487444770607985,0.21487444770607952,0.0,0.0,0.0,0.0,5,0.006999969482421875
154,0,0.021272570322901904,0.21272570322901874,0.0,0.0,0.0,0.0,5,0.006999969482421875
155,0,0.021059844619672884,0.21059844619672854,0.0,0.0,0.0,0.0,5,0.006999969482421875
156,0,0.020849246173476155,0.20849246173476127,0.0,0.0,0.0,0.0,5,0.006999969482421875
157,1,0.020640753711741393,0.20640753711741366,0.0,0.0,0.0,0.0,5,0.006999969482421875
158,0,0.020434346174623978,0.20434346174623952,0.0,0.0,0.0,0.0,5,0.006999969482421875
159,0,0.020230002712877736,0.20230002712877712,0.0,0.0,0.0,0.0,5,0.006999969482421875
160,0,0.02002770268574896,0.20027702685748935,0.0,0.0,0.0,0.0,5,0.006999969482421875
161,3,0.01982742565889147,0.19827425658891445,0.0,0.0,0.0,0.0,5,0.006999969482421875
162,0,0.019629151402302553,0.1962915140230253,0.0,0.0,0.0,0.0,5,0.006999969482421875
163,0,0.019432859888279527,0.19432859888279505,0.0,0.0,0.0,0.0,5,0.006999969482421875
164,0,0.019238531289396732,0.1923853128939671,0.0,0.0,0.0,0.0,5,0.006999969482421875
165,0,0.019046145976502765,0.19046145976502743,0.0,0.0,0.0,0.0,5,0.006999969482421875
166,0,0.018855684516737737,0.18855684516737714,0.0,0.0,0.0,0.0,5,0.006999969482421875
167,0,0.01866712767157036,0.18667127671570335,0.0,0.0,0.0,0.0,5,0.006999969482421875
168,0,0.018480456394854655,0.18480456394854633,0.0,0.0,0.0,0.0,5,0.006999969482421875
169,0,0.018295651830906107,0.18295651830906087,0.0,0.0,0.0,0.0,5,0.006999969482421875
170,2,0.018112695312597047,0.18112695312597027,0.0,0.0,0.0,0.0,5,0.006999969482421875
171,3,0.017931568359471076,0.17931568359471056,0.0,0.0,0.0,0.0,5,0.006999969482421875
172,0,0.017752252675876365,0.17752252675876345,0.0,0.0,0.0,0.0,5,0.006999969482421875
173,0,0.0175747301491176,0.17574730149117582,0.0,0.0,0.0,0.0,5,0.006999969482421875
174,0,0.017398982847626424,0.17398982847626407,0.0,0.0,0.0,0.0,5,0.006999969482421875
175,0,0.01722499301915016,0.17224993019150142,0.0,0.0,0.0,0.0,5,0.006999969482421875
176,0,0.01705274308895866,0.1705274308895864,0.0,0.0,0.0,0.0,5,0.006999969482421875
177,0,0.01688221565806907,0.16882215658069055,0.0,0.0,0.0,0.0,5,0.006999969482421875
178,0,0.01671339350148838,0.16713393501488363,0.0,0.0,0.0,0.0,5,0.007999897003173828
179,1,0.016546259566473494,0.16546259566473479,0.0,0.0,0.0,0.0,5,0.007999897003173828
180,0,0.01638079697080876,0.16380796970808745,0.0,0.0,0.0,0.0,5,0.007999897003173828
181,3,0.016216989001100673,0.16216989001100657,0.0,0.0,0.0,0.0,5,0.007999897003173828
182,0,0.016054819111089667,0.1605481911108965,0.0,0.0,0.0,0.0,5,0.007999897003173828
183,3,0.01589427091997877,0.15894270919978754,0.0,0.0,0.0,0.0,5,0.007999897003173828
184,0,0.01573532821077898,0.15735328210778965,0.0,0.0,0.0,0.0,5,0.007999897003173828
185,0,0.015577974928671192,0.15577974928671176,0.0,0.0,0.0,0.0,5,0.007999897003173828
186,0,0.01542219517938448,0.15422195179384465,0.0,0.0,0.0,0.0,5,0.007999897003173828
187,0,0.015267973227590634,0.1526797322759062,0.0,0.0,0.0,0.0,5,0.007999897003173828
188,0,0.015115293495314729,0.15115293495314713,0.0,0.0,0.0,0.0,5,0.007999897003173828
189,1,0.01496414056036158,0.14964140560361566,0.0,0.0,0.0,0.0,5,0.007999897003173828
190,0,0.014814499154757965,0.1481449915475795,0.0,0.0,0.0,0.0,5,0.007999897003173828
191,0,0.014666354163210386,0.1466635416321037,0.0,0.0,0.0,0.0,5,0.007999897003173828
192,0,0.014519690621578282,0.14519690621578268,0.0,0.0,0.0,0.0,5,0.007999897003173828
193,0,0.014374493715362499,0.14374493715362485,0.0,0.0,0.0,0.0,5,0.007999897003173828
194,0,0.014230748778208874,0.1423074877820886,0.0,0.0,0.0,0.0,5,0.007999897003173828
195,0,0.014088441290426785,0.1408844129042677,0.0,0.0,0.0,0.0,5,0.007999897003173828
196,0,0.013947556877522518,0.13947556877522502,0.0,0.0,0.0,0.0,5,0.007999897003173828
197,0,0.013808081308747293,0.13808081308747278,0.0,0.0,0.0,0.0,5,0.007999897003173828
198,2,0.01367000049565982,0.13670000495659804,0.0,0.0,0.0,0.0,5,0.007999897003173828
199,0,0.013533300490703223,0.13533300490703207,0.0,0.0,0.0,0.0,0,0.007999897003173828
200,0,0.01339796748579619,0.13397967485796175,0.0,0.0,0.0,0.0,4,0.007999897003173828
201,0,0.013263987810938228,0.13263987810938213,0.0,0.0,0.0,0.0,0,0.007999897003173828
202,0,0.013131347932828845,0.1313134793282883,0.0,0.0,0.0,0.0,4,0.009000062942504883
203,0,0.013000034453500557,0.13000034453500542,0.0,0.0,0.0,0.0,0,0.009000062942504883
204,0,0.01287003410896555,0.12870034108965536,0.0,0.0,0.0,0.0,0,0.009000062942504883
205,0,0.012741333767875895,0.12741333767875881,0.0,0.0,0.0,0.0,0,0.009000062942504883
206,0,0.012613920430197136,0.12613920430197123,0.0,0.0,0.0,0.0,0,0.009000062942504883
207,0,0.012487781225895164,0.12487781225895152,0.0,0.0,0.0,0.0,4,0.009000062942504883
208,0,0.012362903413636212,0.123629034136362,0.0,0.0,0.0,0.0,0,0.009000062942504883
209,0,0.01223927437949985,0.12239274379499838,0.0,0.0,0.0,0.0,0,0.009000062942504883
210,0,0.012116881635704851,0.1211688163570484,0.0,0.0,0.0,0.0,0,0.009000062942504883
211,0,0.011995712819347802,0.11995712819347792,0.0,0.0,0.0,0.0,0,0.009000062942504883
212,0,0.011875755691154323,0.11875755691154315,0.0,0.0,0.0,0.0,4,0.009000062942504883
213,0,0.01175699813424278,0.11756998134242772,0.0,0.0,0.0,0.0,8,0.009000062942504883
214,0,0.011639428152900352,0.11639428152900344,0.0,0.0,0.0,0.0,4,0.009000062942504883
215,0,0.011523033871371349,0.11523033871371341,0.0,0.0,0.0,0.0,8,0.009000062942504883
216,0,0.011407803532657634,0.11407803532657627,0.0,0.0,0.0,0.0,4,0.009000062942504883
217,0,0.011293725497331058,0.11293725497331052,0.0,0.0,0.0,0.0,8,0.009000062942504883
218,0,0.011180788242357747,0.1118078824235774,0.0,0.0,0.0,0.0,12,0.009000062942504883
219,0,0.01106898035993417,0.11068980359934164,0.0,0.0,0.0,0.0,12,0.009000062942504883
220,2,0.010958290556334828,0.10958290556334822,0.0,0.0,0.0,0.0,12,0.009000062942504883
221,0,0.01084870765077148,0.10848707650771475,0.0,0.0,0.0,0.0,12,0.009000062942504883
222,0,0.010740220574263765,0.1074022057426376,0.0,0.0,0.0,0.0,12,0.009000062942504883
223,0,0.010632818368521127,0.10632818368521123,0.0,0.0,0.0,0.0,12,0.009000062942504883
224,0,0.010526490184835915,0.10526490184835911,0.0,0.0,0.0,0.0,12,0.009000062942504883
225,0,0.010421225282987556,0.10421225282987552,0.0,0.0,0.0,0.0,12,0.009000062942504883
226,0,0.01031701303015768,0.10317013030157676,0.0,0.0,0.0,0.0,12,0.009000062942504883
227,0,0.010213842899856104,0.10213842899856099,0.0,0.0,0.0,0.0,12,0.009999990463256836
228,0,0.010111704470857543,0.10111704470857538,0.0,0.0,0.0,0.0,12,0.009999990463256836
229,0,0.010010587426148968,0.10010587426148963,0.0,0.0,0.0,0.0,12,0.009999990463256836
230,0,0.009910481551887479,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
231,0,0.009811376736368603,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
232,0,0.009713262969004917,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
233,0,0.009616130339314867,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
234,0,0.009519969035921718,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
235,0,0.009424769345562502,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
236,0,0.009330521652106877,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
237,0,0.009237216435585808,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
238,0,0.009144844271229951,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
239,0,0.00905339582851765,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
240,0,0.008962861870232474,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
241,0,0.008873233251530149,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
242,0,0.008784500919014848,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
243,0,0.0086966559098247,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
244,0,0.008609689350726452,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
245,0,0.008523592457219188,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
246,0,0.008438356532646995,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
247,0,0.008353972967320525,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
248,0,0.00827043323764732,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
249,0,0.008187728905270846,0.1,0.0,0.0,0.0,0.0,12,0.009999990463256836
250,0,0.008105851616218138,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
251,0,0.008024793100055957,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
252,0,0.007944545169055397,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
253,0,0.007865099717364843,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
254,0,0.0077864487201911945,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
255,0,0.0077085842329892825,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
256,0,0.00763149839065939,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
257,0,0.0075551834067527955,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
258,0,0.007479631572685268,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
259,0,0.007404835256958415,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
260,0,0.007330786904388831,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
261,0,0.007257479035344943,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
262,3,0.007184904244991494,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
263,0,0.007113055202541579,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
264,0,0.007041924650516163,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
265,0,0.006971505404011002,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
266,0,0.006901790349970892,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
267,0,0.006832772446471183,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
268,0,0.006764444722006471,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
269,0,0.006696800274786406,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
270,0,0.006629832272038541,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
271,0,0.006563533949318156,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
272,0,0.006497898609824975,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
273,0,0.006432919623726724,0.1,0.0,0.0,0.0,0.0,12,0.010999917984008789
274,0,0.006368590427489457,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
275,0,0.006304904523214563,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
276,0,0.006241855477982417,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
277,0,0.0061794369232025925,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
278,0,0.006117642553970567,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
279,0,0.006056466128430861,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
280,0,0.005995901467146553,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
281,0,0.005935942452475087,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
282,0,0.005876583027950337,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
283,0,0.005817817197670833,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
284,0,0.005759639025694124,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
285,0,0.005702042635437183,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
286,0,0.005645022209082811,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
287,0,0.0055885719869919834,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
288,0,0.005532686267122063,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
289,0,0.005477359404450843,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
290,0,0.005422585810406335,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
291,0,0.005368359952302271,0.1,0.0,0.0,0.0,0.0,12,0.012000083923339844
