,Action,Error,Max V,Mean V,Reward,State,Time
0,,0.48514851485148514,1.4851485148514851,0.15073937587564032,1.4851485148514851,,0.0009999275207519531
1,,0.20618286857840185,1.9423076923076925,0.37206670171566436,1.9423076923076925,,0.0009999275207519531
2,,0.1693260520947779,2.3038013220798597,0.6430241430546845,2.3038013220798597,,0.0019998550415039062
3,,0.0381651288740239,2.4052936943032095,0.8059273052342839,2.4052936943032095,,0.0019998550415039062
4,,0.00491461103469315,2.437272202581305,0.9261249197343561,2.437272202581305,,0.0019998550415039062
5,,2.220446049250313e-16,2.4381230004315393,0.9316344470492521,2.4381230004315393,,0.0029997825622558594
6,,2.220446049250313e-16,2.4381230004315393,0.9316344470492521,2.4381230004315393,,0.0029997825622558594
