,Action,Error,Max V,Mean V,Reward,State,Time
0,,0.48514851485042737,1.485148514848247,0.15073889680262412,1.485148514848247,,0.0009999275207519531
1,,0.20618259930248206,1.9423076923076916,0.36802133199011927,1.9423076923076916,,0.003000020980834961
2,,0.14499677499488361,2.303800012202817,0.613650126958204,2.303800012202817,,0.003999948501586914
3,,0.08592965473025271,2.4295959961571434,0.8764454924367919,2.4295959961571434,,0.006999969482421875
4,,0.0049113806157460305,2.4372648786460287,0.9261090221152368,2.4372648786460287,,0.009999990463256836
5,,1.8931023542112513e-06,2.438117466103879,0.9316188698856154,2.438117466103879,,0.01399993896484375
